palavra,video_url,filename,classe_gramatical,assunto,configuracao_mao,CM
FOCA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/focaSm_Prog001.mp4,FOCA.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
FOFINHO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fofinhoSm_Prog001.mp4,FOFINHO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg,cg49
FOFO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fofoSm_Prog001.mp4,FOFO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46a.jpg,cg46a
FOFOCAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fofocar1Sm_Prog001.mp4,FOFOCAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg54.jpg,cg54
FOFOCAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fofocar2Sm_Prog001.mp4,FOFOCAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
FOFOQUEIRO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fofoqueiroSm_Prog001.mp4,FOFOQUEIRO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg54.jpg,cg54
FOGAO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fogaoSm_Prog001.mp4,FOGAO.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
FOGO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fogoSm_Prog001.mp4,FOGO.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
FOGOS DE ARTIFICIO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fogos_de_artificioSm_Prog001.mp4,FOGOS DE ARTIFICIO.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
FOGOSO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fogosoSm_Prog001.mp4,FOGOSO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
FOGUEIRA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fogueiraSm_Prog001.mp4,FOGUEIRA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
FOGUETE.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fogueteSm_Prog001.mp4,FOGUETE.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
FOLGA1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/folga1Sm_Prog001.mp4,FOLGA1.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
FOLGA2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/folga2Sm_Prog001.mp4,FOLGA2.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
FOLGADO1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/folgado1Sm_Prog001.mp4,FOLGADO1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg35a.jpg,cg35a
FOLGADO2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/folgado2Sm_Prog001.mp4,FOLGADO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
FOLHA1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/folha1Sm_Prog001.mp4,FOLHA1.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg,cg18a
FOLHA2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/folha2Sm_Prog001.mp4,FOLHA2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
FOME.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fomeSm_Prog001.mp4,FOME.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
FONE.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/foneSm_Prog001.mp4,FONE.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg21.jpg,cg21
FONOAUDIOLOGO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fonoaudiologoSm_Prog001.mp4,FONOAUDIOLOGO.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
FONTE.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fonteSm_Prog001.mp4,FONTE.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
FORA1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fora1Sm_Prog001.mp4,FORA1.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg52.jpg,cg52
FORA2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fora2Sm_Prog001.mp4,FORA2.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
FORCA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/forcar1Sm_Prog001.mp4,FORCA.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
FORCAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/forcaSm_Prog001.mp4,FORCAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg,cg61
FORMAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/formarSm_Prog001.mp4,FORMAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FORMATURA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/formarSm_Prog001.mp4,FORMATURA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FORMIGA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/formigaSm_Prog001.mp4,FORMIGA.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg21.jpg,cg21
FORMIGAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/formigarSm_Prog001.mp4,FORMIGAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46a.jpg,cg46a
FORNO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fornoSm_Prog001.mp4,FORNO.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
FORTALECER.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fortalecerSm_Prog001.mp4,FORTALECER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
FORTALEZA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fortalezaSm_Prog001.mp4,FORTALEZA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg28.jpg,cg28
FORTE1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/forte1Sm_Prog001.mp4,FORTE1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
FORTE2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/forte2Sm_Prog001.mp4,FORTE2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
FORTE3.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/forte3Sm_Prog001.mp4,FORTE3.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
FORTUNA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fortunaSm_Prog001.mp4,FORTUNA.mp4,SUBSTANTIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
FOSFORO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fosforoSm_Prog001.mp4,FOSFORO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
FOTO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fotoSm_Prog001.mp4,FOTO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FOTOGRAFAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fotografar1Sm_Prog001.mp4,FOTOGRAFAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg,cg18a
FOTOGRAFAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fotografar2Sm_Prog001.mp4,FOTOGRAFAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FOTOGRAFIA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fotografiaSm_Prog001.mp4,FOTOGRAFIA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FRACO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fracoSm_Prog001.mp4,FRACO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
FRAGMENTOS.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fragmentosSm_Prog001.mp4,FRAGMENTOS.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
FRAGRANCIA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fragranciaSm_Prog001.mp4,FRAGRANCIA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FRALDA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fraldaSm_Prog001.mp4,FRALDA.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
FRANCA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/francaSm_Prog001.mp4,FRANCA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg54.jpg,cg54
FRANCES.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/francesSm_Prog001.mp4,FRANCES.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg54.jpg,cg54
FRANCO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/francoSm_Prog001.mp4,FRANCO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg34.jpg,cg34
FRANGO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/frangoSm_Prog001.mp4,FRANGO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
FRASE.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fraseSm_Prog001.mp4,FRASE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg55.jpg,cg55
FRATURAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fraturarSm_Prog001.mp4,FRATURAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
FRAUDAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fraudarSm_Prog001.mp4,FRAUDAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
FREAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/freiarSm_Prog001.mp4,FREAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
FREEZER.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/freezerSm_Prog001.mp4,FREEZER.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg54.jpg,cg54
FREIO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/freioSm_Prog001.mp4,FREIO.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
FREIRA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/freiraSm_Prog001.mp4,FREIRA.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
FRENTE.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/frenteSm_Prog001.mp4,FRENTE.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
FREQUENTAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/frequentarSm_Prog001.mp4,FREQUENTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
FRESCO1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fresco1Sm_Prog001.mp4,FRESCO1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
FRESCO2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fresco2Sm_Prog001.mp4,FRESCO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
FRESCO3.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fresco3Sm_Prog001.mp4,FRESCO3.mp4,ADJETIVO,ALIMENTO/BEBIDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FRESCOBOL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/frescobolSm_Prog001.mp4,FRESCOBOL.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
FRETAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fretarSm_Prog001.mp4,FRETAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FRETE.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/freteSm_Prog001.mp4,FRETE.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FRIGIDEIRA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/frigideiraSm_Prog001.mp4,FRIGIDEIRA.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
FRIO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/frioSm_Prog001.mp4,FRIO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg16.jpg,cg16
FRITAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fritar1Sm_Prog001.mp4,FRITAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
FRITAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fritar2Sm_Prog001.mp4,FRITAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
FRONTEIRA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fronteiraSm_Prog001.mp4,FRONTEIRA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg,cg61
FRUSTRAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/frustarSm_Prog001.mp4,FRUSTRAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
FRUTA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/frutaSm_Prog001.mp4,FRUTA.mp4,SUBSTANTIVO,FRUTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51b.jpg,cg51b
FUBA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fubaSm_Prog001.mp4,FUBA.mp4,SUBSTANTIVO,ALIMENTO/BEBIDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg54.jpg,cg54
FUGIR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fugirSm_Prog001.mp4,FUGIR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
FUMACA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fumacaSm_Prog001.mp4,FUMACA.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
FUMAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fumarSm_Prog001.mp4,FUMAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg28.jpg,cg28
FUNCIONARIO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/funcionarioSm_Prog001.mp4,FUNCIONARIO.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
FUNDAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fundarSm_Prog001.mp4,FUNDAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg42.jpg,cg42
FUNDO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fundoSm_Prog001.mp4,FUNDO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
FUNERAL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/funeralSm_Prog001.mp4,FUNERAL.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg,cg61
FUNGAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fungarSm_Prog001.mp4,FUNGAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
FUNIL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/funilSm_Prog001.mp4,FUNIL.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg,cg18a
FURACAO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/furacaoSm_Prog001.mp4,FURACAO.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
FURAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/furarSm_Prog001.mp4,FURAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
FURAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/furar2Sm_Prog001.mp4,FURAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
FURIA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/furiaSm_Prog001.mp4,FURIA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg,cg61
FURIOSO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/furiosoSm_Prog001.mp4,FURIOSO.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg16.jpg,cg16
FURTAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/roubar1Sm_Prog001.mp4,FURTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
FUTEBOL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/futebolSm_Prog001.mp4,FUTEBOL.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
FUTIVOLEI.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/futivoleiSm_Prog001.mp4,FUTIVOLEI.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
FUTURO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/futuroSm_Prog001.mp4,FUTURO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg54.jpg,cg54
FUZIL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fuzilSm_Prog001.mp4,FUZIL.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
FUZILAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/fuzilarSm_Prog001.mp4,FUZILAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg,cg61
G.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/gSm_Prog001.mp4,G.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg09.jpg,cg09
GABAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/gabarSm_Prog001.mp4,GABAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
GAFANHOTO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/gafanhotoSm_Prog001.mp4,GAFANHOTO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg28.jpg,cg28
GAIOLA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/gaiolaSm_Prog001.mp4,GAIOLA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg58.jpg,cg58
GAITA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/gaitaSm_Prog001.mp4,GAITA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg50.jpg,cg50
GAIVOTA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/gaivotaSm_Prog001.mp4,GAIVOTA.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg22b.jpg,cg22b
GALA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/galaSm_Prog001.mp4,GALA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
GALINHA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/galinhaSm_Prog001.mp4,GALINHA.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
GALO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/galoSm_Prog001.mp4,GALO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
GALOCHA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/galochaSm_Prog001.mp4,GALOCHA.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
